timestamp,system_memory_total_mb,system_memory_used_mb,system_memory_percent,system_memory_available_mb,swap_total_mb,swap_used_mb,swap_percent,sharewarez_processes_count,sharewarez_total_rss_mb,sharewarez_total_vms_mb,process_details
2025-09-06 13:18:00,64224.31,42851.32,68.9,19950.99,4096.0,4093.67,99.9,20,981.78,7760.1,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):341.73 MB; PID2554148(python3):82.46 MB; PID2554149(python3):83.18 MB; PID2554150(python3):89.98 MB; PID2554161(postgres):20.77 MB; PID2554162(postgres):27.52 MB; PID2554450(postgres):27.02 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.47 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.29 MB; PID2555094(postgres):27.14 MB; PID2555095(postgres):28.46 MB; PID2555164(postgres):19.54 MB; PID2555165(postgres):20.32 MB; PID2555192(postgres):28.03 MB; PID2555575(postgres):26.48 MB; PID2556561(postgres):23.01 MB
2025-09-06 13:18:05,64224.31,42298.91,68.1,20489.04,4096.0,4092.78,99.9,20,988.52,7760.83,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):341.73 MB; PID2554148(python3):82.46 MB; PID2554149(python3):83.18 MB; PID2554150(python3):89.98 MB; PID2554161(postgres):20.97 MB; PID2554162(postgres):27.52 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.29 MB; PID2555094(postgres):27.34 MB; PID2555095(postgres):28.46 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.03 MB; PID2555575(postgres):26.48 MB; PID2556561(postgres):25.97 MB
2025-09-06 13:18:10,64224.31,40220.36,64.9,22570.02,4096.0,4095.97,100.0,20,988.52,7760.95,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):341.92 MB; PID2554148(python3):82.46 MB; PID2554149(python3):83.18 MB; PID2554150(python3):89.98 MB; PID2554161(postgres):20.97 MB; PID2554162(postgres):27.14 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.29 MB; PID2555094(postgres):27.34 MB; PID2555095(postgres):28.46 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.03 MB; PID2555575(postgres):26.67 MB; PID2556561(postgres):25.97 MB
2025-09-06 13:18:15,64224.31,42818.43,68.9,20000.17,4096.0,4094.39,100.0,19,965.41,7537.46,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):343.42 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):90.17 MB; PID2554161(postgres):20.97 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.49 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.03 MB; PID2555575(postgres):26.67 MB; PID2556561(postgres):26.57 MB
2025-09-06 13:18:20,64224.31,45246.85,72.6,17572.15,4096.0,4094.2,100.0,20,988.57,7760.53,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):343.42 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):20.97 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.49 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.03 MB; PID2555575(postgres):26.67 MB; PID2556561(postgres):26.57 MB; PID2556927(postgres):21.09 MB
2025-09-06 13:18:25,64224.31,48180.59,77.2,14637.93,4096.0,4094.16,100.0,20,1003.48,7760.53,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):355.05 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.49 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.22 MB; PID2555575(postgres):26.67 MB; PID2556561(postgres):26.57 MB; PID2556927(postgres):24.00 MB
2025-09-06 13:18:30,64224.31,51252.63,81.2,12098.63,4096.0,4094.07,100.0,20,1003.88,7760.64,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):355.05 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.68 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.22 MB; PID2555575(postgres):26.67 MB; PID2556561(postgres):26.57 MB; PID2556927(postgres):24.22 MB
2025-09-06 13:18:35,64224.31,54445.4,86.1,8912.91,4096.0,4093.52,99.9,20,1005.47,7760.68,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):355.05 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.68 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.22 MB; PID2555575(postgres):26.67 MB; PID2556561(postgres):26.75 MB; PID2556927(postgres):25.62 MB
2025-09-06 13:18:41,64224.31,57725.14,91.3,5561.31,4096.0,4093.43,99.9,20,1005.86,7760.77,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):355.05 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.68 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.22 MB; PID2555575(postgres):26.86 MB; PID2556561(postgres):26.75 MB; PID2556927(postgres):25.83 MB
2025-09-06 13:18:46,64224.31,57270.35,91.4,5536.84,4096.0,4095.9,100.0,20,1006.45,7761.01,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):355.23 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.55 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.68 MB; PID2555092(postgres):28.68 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.43 MB; PID2555575(postgres):26.86 MB; PID2556561(postgres):26.75 MB; PID2556927(postgres):26.02 MB
2025-09-06 13:18:51,64224.31,54737.66,87.5,8054.04,4096.0,4094.55,100.0,20,1121.3,7793.2,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):469.23 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.75 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.88 MB; PID2555092(postgres):28.68 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.43 MB; PID2555575(postgres):27.06 MB; PID2556561(postgres):26.75 MB; PID2556927(postgres):26.26 MB
2025-09-06 13:18:56,64224.31,57668.27,92.0,5151.23,4096.0,4095.88,100.0,20,1122.12,7761.24,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):469.23 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.75 MB; PID2554769(postgres):27.67 MB; PID2555090(postgres):27.88 MB; PID2555092(postgres):28.68 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.43 MB; PID2555575(postgres):27.25 MB; PID2556561(postgres):26.96 MB; PID2556927(postgres):26.68 MB
2025-09-06 13:19:01,64224.31,59147.79,94.3,3671.2,4096.0,4095.75,100.0,20,1122.73,7761.24,PID2554145(uvicorn):14.31 MB; PID2554146(python3):9.82 MB; PID2554147(python3):469.23 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.75 MB; PID2554769(postgres):27.87 MB; PID2555090(postgres):28.09 MB; PID2555092(postgres):28.68 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.43 MB; PID2555575(postgres):27.46 MB; PID2556561(postgres):26.96 MB; PID2556927(postgres):26.68 MB
2025-09-06 13:19:06,64224.31,59227.32,93.5,4143.45,4096.0,4094.94,100.0,20,1123.96,7761.24,PID2554145(uvicorn):14.50 MB; PID2554146(python3):9.82 MB; PID2554147(python3):469.42 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.75 MB; PID2554769(postgres):27.87 MB; PID2555090(postgres):28.09 MB; PID2555092(postgres):28.87 MB; PID2555095(postgres):28.66 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.66 MB; PID2555575(postgres):27.68 MB; PID2556561(postgres):27.16 MB; PID2556927(postgres):26.68 MB
2025-09-06 13:19:11,64224.31,59144.43,94.3,3658.61,4096.0,4094.91,100.0,20,1124.74,7761.24,PID2554145(uvicorn):14.50 MB; PID2554146(python3):9.82 MB; PID2554147(python3):469.42 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.75 MB; PID2554769(postgres):27.87 MB; PID2555090(postgres):28.09 MB; PID2555092(postgres):28.87 MB; PID2555095(postgres):29.03 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.66 MB; PID2555575(postgres):27.68 MB; PID2556561(postgres):27.56 MB; PID2556927(postgres):26.68 MB
2025-09-06 13:19:16,64224.31,59180.17,94.4,3608.4,4096.0,4094.87,100.0,20,1125.3,7761.29,PID2554145(uvicorn):14.50 MB; PID2554146(python3):9.82 MB; PID2554147(python3):469.42 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):28.94 MB; PID2554769(postgres):27.87 MB; PID2555090(postgres):28.09 MB; PID2555092(postgres):28.87 MB; PID2555095(postgres):29.03 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.85 MB; PID2555575(postgres):27.68 MB; PID2556561(postgres):27.56 MB; PID2556927(postgres):26.87 MB
2025-09-06 13:19:21,64224.31,59177.35,93.9,3886.01,4096.0,4094.71,100.0,20,1125.72,7761.41,PID2554145(uvicorn):14.50 MB; PID2554146(python3):9.82 MB; PID2554147(python3):469.42 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):29.14 MB; PID2554769(postgres):27.87 MB; PID2555090(postgres):28.31 MB; PID2555092(postgres):28.87 MB; PID2555095(postgres):29.03 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.85 MB; PID2555575(postgres):27.68 MB; PID2556561(postgres):27.56 MB; PID2556927(postgres):26.87 MB
2025-09-06 13:19:26,64224.31,59196.48,94.4,3622.72,4096.0,4094.69,100.0,20,1126.15,7761.41,PID2554145(uvicorn):14.50 MB; PID2554146(python3):9.82 MB; PID2554147(python3):469.42 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):29.14 MB; PID2554769(postgres):27.87 MB; PID2555090(postgres):28.31 MB; PID2555092(postgres):29.07 MB; PID2555095(postgres):29.03 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.85 MB; PID2555575(postgres):27.91 MB; PID2556561(postgres):27.56 MB; PID2556927(postgres):26.87 MB
2025-09-06 13:19:31,64224.31,59134.91,94.3,3660.63,4096.0,4094.56,100.0,20,1126.37,7761.41,PID2554145(uvicorn):14.50 MB; PID2554146(python3):9.82 MB; PID2554147(python3):469.42 MB; PID2554148(python3):83.03 MB; PID2554149(python3):83.95 MB; PID2554150(python3):92.23 MB; PID2554161(postgres):21.16 MB; PID2554162(postgres):27.36 MB; PID2554450(postgres):27.25 MB; PID2554461(postgres):29.14 MB; PID2554769(postgres):27.87 MB; PID2555090(postgres):28.31 MB; PID2555092(postgres):29.07 MB; PID2555095(postgres):29.03 MB; PID2555164(postgres):20.98 MB; PID2555165(postgres):21.84 MB; PID2555192(postgres):28.85 MB; PID2555575(postgres):27.91 MB; PID2556561(postgres):27.56 MB; PID2556927(postgres):27.09 MB
